uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"d97805d5-6b02-41c4-9bb8-0c7ae50880ad","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01902",,"ok","sapling","Live",,,,1.1,,,,,,,,1.3,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","00f3c6b1-cf1d-40e7-b7b8-6f08fbdf1014",
"7643c322-e231-4953-8668-403b1302f305","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01938",,"ok","sapling","Live",,,,1.5,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","43ff2ea7-9eae-4a79-bd15-254bfeb22fe0",
"eca7834c-c2d2-4d0c-ac3e-1d92aa4205d9","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","21_400","NEON.PLA.D12.YELL.03016",,"ok","single bole tree","Live",19.9,130,,11.7,,,,,,,,,,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","314fd4ab-9358-4f55-abf7-a10cdd347716",
"fc48812e-e75f-4e70-8a6d-77ce13fcf574","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01904",,"ok","sapling","Live",,,,1.4,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","f8bf0d76-6565-4edd-a000-652a7648fa6d",
"768fa0c1-2f09-4a8e-bd3e-880695b1b48c","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01931",,"ok","sapling","Live",,,,1.3,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","489521c5-cc1b-47c5-8282-11617ae69d47",
"2b395047-870d-4fdb-a04d-0370cdcdc10b","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.03031",,"ok","small shrub","Live",,,,0.6,0.3,,,0.6,0.4,,"ellipsoid or sphere",1.5,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","00b1e4a3-1e40-4a38-ab50-2c4a6590951a",
"9fccf939-9bf4-4592-a944-98825fe57ed8","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01929",,"ok","sapling","Live",,,,1.5,,,,,,,,2.0,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","209fcb92-09cb-4677-a1a0-6d1f0df06ec3",
"c5d4afbd-fe28-46fd-bbf1-f3f7674dba16","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01939","1","ok","sapling","Live",,,,0.7,,,,,,,,2.1,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","a8574cc3-1e77-4655-a4cb-e03d12faeefc",
"1a70409b-744c-4b86-8b8e-1e17cd987b6f","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01937",,"ok","sapling","Live",,,,1.0,,,,,,,,1.3,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","3914e55b-1d9c-4043-a482-23dd8870019d",
"19942277-0c07-4678-93ab-4aa1d9749d95","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","21_10_1","NEON.PLA.D12.YELL.01942",,"ok","sapling","Live",,,,1.3,,,,,,,,6.6,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","1a98fc73-53bd-495b-a3fa-388ab5d71bc9",
"06090886-3b99-439c-be9b-0efe71f5c354","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.03009",,"ok","sapling","Live",,,,1.0,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","eb1cfcfe-51b4-4479-87c2-031c3229659a",
"fac84829-5795-42b3-baea-807b9957cef4","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.03004",,"ok","sapling","Live",,,,1.9,,,,,,,,2.2,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","fa45dea7-c90c-43d9-91c8-e29355f39637",
"9ecf0fc1-f095-4889-acd4-196eccf0dcbc","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01916",,"ok","sapling","Live",,,,1.4,,,,,,,,2.2,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","729e62e7-2372-4b1b-82ad-92fef89be665",
"7c77bdad-28b8-4233-8b56-cd2eb93b1ce4","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","51_10_4","NEON.PLA.D12.YELL.01951",,"ok","sapling","Live",,,,1.4,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","caa2080c-9e82-4679-9280-50b0423aee60",
"1b421783-5cc2-4e55-b68a-410e67e685fc","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.03008",,"ok","sapling","Live",,,,1.6,,,,,,,,2.3,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","1b47b416-b9e7-4a88-bce5-fcca0bf8d677",
"ed03273d-10e1-4d85-be4b-6782e7e2c6e8","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01915",,"ok","sapling","Live",,,,1.0,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","8314a562-270b-4afa-a020-d3e2e7530351",
"22c6db24-d935-4ade-861d-8d42463df237","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","41_10_1","NEON.PLA.D12.YELL.01919",,"ok","sapling","Live",,,,1.0,,,,,,,,2.1,10,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","61427fb2-6b8e-4295-871c-cd34d535eb78",
"eb0e2fe1-3ae0-4c76-b3e0-ae94265dbaa1","YELL_057.basePlot.vst","2019-10-02","vst_YELL_2019","D12","YELL","YELL_057","21_400","NEON.PLA.D12.YELL.03035",,"ok","single bole tree","Live",19.5,130,,12.6,,,,,,,,,,,,,,,,,,,,,"0000-0001-8893-215X","0000-0002-1163-9323","bedd623e-cda7-4096-a0a9-4edb2c54eb1f",
