uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"57c4b838-b319-46a6-a103-a23214c30002","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","24_100","NEON.PLA.D01.HARV.04500","1","ok","small tree","Live",2.7,130,"noChange",3.0,,,,1.9,1.7,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage","0000-0003-1933-3182","0000-0003-2369-8379","ffa2323f-b2d4-4a8f-88e7-15df24a97b8f",
"ce537082-8a18-4707-af44-ecdc9ca5f7d9","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","24_100","NEON.PLA.D01.HARV.04485","1","ok","small tree","Live",2.5,130,"noChange",2.5,,,,1.6,1.0,"Mostly shaded",,,,,,,,,,,,,,"Live; Trace insect damage","0000-0003-1933-3182","0000-0003-2369-8379","1eb40247-eacb-446d-98c6-367de1b4b2be",
"19c0f155-a33a-4fc7-a076-0d76c61c6915","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","33_100","NEON.PLA.D01.HARV.04186","2","ok","small tree","Live",1.6,130,"noChange",,,,,,,,,,,,,,,,,,,,,"Insect Damage; Crown damage hemlock woolly adelgid","0000-0003-1933-3182","0000-0003-2369-8379","c0a88c79-65c5-440b-bd0a-43bc7463cb58",
"c8794a2c-822e-4b36-ae87-05f64ac0353c","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","39_400","NEON.PLA.D01.HARV.11696","1","ok","single bole tree","Live, insect damaged",22.8,130,"noChange",14.3,,,,8.1,8.0,"Partially shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0003-1933-3182","0000-0003-2369-8379","833d05bb-235d-430f-ad56-5eba884c064a",
"49dc722a-dfe1-483d-aa54-4aa80b0d2303","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","39_400","NEON.PLA.D01.HARV.10213","1","ok","single bole tree","Dead, broken bole",15.2,130,"noChange",7.0,,7.0,12.0,,,"Mostly shaded",,,,,,,,,,,,,,"Bole hollow and covered with fungi. Break due to decay. Unknown cause of death. Break nearly complete; only bark still attached. Crown suspended in another tree.","0000-0003-1933-3182","0000-0003-2369-8379","7f35d335-3f00-47d6-bd1f-ddf5b60d8421",
"361556fb-8c7e-4cb2-9551-5ddf99dcf234","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","23_400","NEON.PLA.D01.HARV.05756","1","ok","single bole tree","Live",21.0,130,"noChange",21.0,,,,5.6,2.9,"Mostly shaded",,,,,,,,,,,,,,"Unknown","0000-0003-1933-3182","0000-0003-2369-8379","f99d526f-8c4e-4406-9cf8-7daa6abe63db",
"f29249ee-483c-4cb6-b079-c65ae2aa84cd","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","39_400","NEON.PLA.D01.HARV.11669","1","ok","single bole tree","Live",44.5,130,"noChange",22.1,,,,10.3,7.6,"Full sun",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0003-2369-8379","6a53aec0-daf1-4551-9ce6-4db008421ac9",
"0752da13-e130-46d5-b1c3-31390eab7015","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","24_100","NEON.PLA.D01.HARV.04200","1","ok","small tree","Live",9.1,130,"noChange",10.4,,,,4.7,4.3,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0003-2369-8379","a6ad6c6c-40c1-41ba-9941-fe4efee4ab59",
"1b81fbb5-991d-425b-ba07-7b9075638c21","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","33_100","NEON.PLA.D01.HARV.09702","1","ok","small tree","Standing dead",1.6,130,"noChange",2.1,,,,1.7,1.3,"Mostly shaded",,,,,,,,,,,,,,"Double checked height and diameter; hemlock woolly adelgid crown damage","0000-0003-1933-3182","0000-0003-2369-8379","24fe2694-12e7-468d-9383-1b861d2faefe",
"6e2d2c81-ffec-496e-9614-a66cd27684d5","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","39_400","NEON.PLA.D01.HARV.04146A","3","ok","multi-bole tree","Live",27.1,110,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0003-2369-8379","b03ca4c7-8a41-41fe-a34a-7f0f3fab3c96",
"d8e44a4d-893d-4fbf-b44d-747a869a6b43","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","39_400","NEON.PLA.D01.HARV.05721","1","ok","single bole tree","Live",34.0,130,"noChange",21.4,,,,8.3,6.6,"Full sun",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0003-2369-8379","998e035c-0415-4aa7-9bf3-4356f45e9fa1",
"eac29ab2-ee7f-41ab-8d2e-8bd5e2c2875f","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","33_100","NEON.PLA.D01.HARV.09896","1","ok","sapling","Standing dead",,,"noChange",0.6,,,,,,"Full shade",,1.0,10,,,,,,,,,,,"Hemlock Woolly adelgid","0000-0003-1933-3182","0000-0003-2369-8379","2edf77ec-8e3c-4697-b75c-5ffa4aa9cbdc",
"2caf999a-9831-4d62-b588-cd52a421364d","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","33_100","NEON.PLA.D01.HARV.04186","1","ok","small tree","Live",2.5,130,"noChange",3.6,,,,3.2,2.3,"Full shade",,,,,,,,,,,,,,"Insect Damage; Crown damage hemlock woolly Adelgid","0000-0003-1933-3182","0000-0003-2369-8379","978bea8e-ba3e-4041-8a26-189b191b8c1c",
"08966c98-5855-4045-b495-3cc4dbf98a76","HARV_038.basePlot.vst","2022-08-10","vst_HARV_2022","D01","HARV","HARV_038","48_100","NEON.PLA.D01.HARV.04444","1","ok","small tree","Standing dead",5.9,130,"noChange",5.0,,,,2.8,2.7,"Mostly shaded",,,,,,,,,,,,,,"Death possibly caused by hemlock woolly adelgid.","0000-0003-1933-3182","0000-0003-2369-8379","5b22f209-e7c9-418c-a193-56c08a32e32c",
